county_geo_id,den_dist_pop_index,GEO_display_label
0500000US16047,0.450127952,"Gooding County, Idaho"
0500000US16049,0.306710827,"Idaho County, Idaho"
0500000US16051,0.480799493,"Jefferson County, Idaho"
0500000US16053,0.492698141,"Jerome County, Idaho"
0500000US16055,0.55538494,"Kootenai County, Idaho"
0500000US16057,0.473132868,"Latah County, Idaho"
0500000US16059,0.279533025,"Lemhi County, Idaho"
0500000US16061,0.306515601,"Lewis County, Idaho"
0500000US16063,0.357262061,"Lincoln County, Idaho"
0500000US16065,0.528846937,"Madison County, Idaho"
0500000US16067,0.49506526,"Minidoka County, Idaho"
0500000US16069,0.476192316,"Nez Perce County, Idaho"
0500000US16071,0.40633299,"Oneida County, Idaho"
0500000US16073,0.294816634,"Owyhee County, Idaho"
0500000US16075,0.432148223,"Payette County, Idaho"
0500000US16077,0.405999564,"Power County, Idaho"
0500000US16079,0.343284671,"Shoshone County, Idaho"
0500000US16081,0.414801098,"Teton County, Idaho"
0500000US16083,0.542860238,"Twin Falls County, Idaho"
0500000US16085,0.273223024,"Valley County, Idaho"
0500000US16087,0.337246941,"Washington County, Idaho"
0500000US17001,0.598505654,"Adams County, Illinois"
0500000US17003,0.492096097,"Alexander County, Illinois"
0500000US17005,0.572570084,"Bond County, Illinois"
0500000US17007,0.649179901,"Boone County, Illinois"
0500000US17009,0.476432157,"Brown County, Illinois"
0500000US17011,0.563531968,"Bureau County, Illinois"
0500000US17013,0.486657511,"Calhoun County, Illinois"
0500000US17015,0.51476292,"Carroll County, Illinois"
0500000US17017,0.523524841,"Cass County, Illinois"
0500000US17019,0.678595568,"Champaign County, Illinois"
0500000US17021,0.578875883,"Christian County, Illinois"
0500000US17023,0.535292366,"Clark County, Illinois"
0500000US17025,0.523413307,"Clay County, Illinois"
0500000US17027,0.620439896,"Clinton County, Illinois"
0500000US17029,0.605503861,"Coles County, Illinois"
0500000US17031,0.962776569,"Cook County, Illinois"
0500000US17033,0.542232078,"Crawford County, Illinois"
0500000US17035,0.507112261,"Cumberland County, Illinois"
0500000US17037,0.674990117,"DeKalb County, Illinois"
0500000US17039,0.520245455,"De Witt County, Illinois"
0500000US17041,0.54638303,"Douglas County, Illinois"
0500000US17043,0.865801735,"DuPage County, Illinois"
0500000US17045,0.533200816,"Edgar County, Illinois"
0500000US17047,0.48340125,"Edwards County, Illinois"
0500000US17049,0.581219378,"Effingham County, Illinois"
0500000US17051,0.555527086,"Fayette County, Illinois"
0500000US17053,0.519939391,"Ford County, Illinois"
0500000US17055,0.600778024,"Franklin County, Illinois"
0500000US17057,0.540821529,"Fulton County, Illinois"
0500000US17059,0.452279222,"Gallatin County, Illinois"
0500000US17061,0.533922428,"Greene County, Illinois"
0500000US17063,0.636170214,"Grundy County, Illinois"
0500000US17065,0.488506834,"Hamilton County, Illinois"
0500000US17067,0.492680725,"Hancock County, Illinois"
0500000US17069,0.442667773,"Hardin County, Illinois"
0500000US17071,0.432571323,"Henderson County, Illinois"
0500000US17073,0.571416238,"Henry County, Illinois"
0500000US17075,0.55671693,"Iroquois County, Illinois"
0500000US17077,0.620531093,"Jackson County, Illinois"
0500000US17079,0.48487207,"Jasper County, Illinois"
0500000US17081,0.600265701,"Jefferson County, Illinois"
0500000US17083,0.591640846,"Jersey County, Illinois"
0500000US17085,0.523685879,"Jo Daviess County, Illinois"
0500000US17087,0.507693975,"Johnson County, Illinois"
0500000US17089,0.802355547,"Kane County, Illinois"
0500000US17091,0.680914991,"Kankakee County, Illinois"
0500000US17093,0.709137426,"Kendall County, Illinois"
0500000US17095,0.559291139,"Knox County, Illinois"
0500000US17097,0.829740738,"Lake County, Illinois"
0500000US17099,0.651166039,"LaSalle County, Illinois"
0500000US17101,0.526554457,"Lawrence County, Illinois"
0500000US17103,0.574843385,"Lee County, Illinois"
0500000US17105,0.572983289,"Livingston County, Illinois"
0500000US17107,0.555572251,"Logan County, Illinois"
0500000US17109,0.547593726,"McDonough County, Illinois"
0500000US17111,0.757361182,"McHenry County, Illinois"
0500000US17113,0.656031374,"McLean County, Illinois"
0500000US17115,0.647209845,"Macon County, Illinois"
0500000US17117,0.610409894,"Macoupin County, Illinois"
0500000US17119,0.756810376,"Madison County, Illinois"
0500000US17121,0.604933157,"Marion County, Illinois"
0500000US17123,0.510476221,"Marshall County, Illinois"
0500000US17125,0.499561851,"Mason County, Illinois"
0500000US17127,0.524308383,"Massac County, Illinois"
0500000US17129,0.519757207,"Menard County, Illinois"
0500000US17131,0.486137111,"Mercer County, Illinois"
0500000US17133,0.628439461,"Monroe County, Illinois"
0500000US17135,0.582295759,"Montgomery County, Illinois"
0500000US17137,0.588813528,"Morgan County, Illinois"
0500000US17139,0.52196457,"Moultrie County, Illinois"
0500000US17141,0.605446369,"Ogle County, Illinois"
0500000US17143,0.664765572,"Peoria County, Illinois"
0500000US17145,0.570698754,"Perry County, Illinois"
0500000US17147,0.518597647,"Piatt County, Illinois"
0500000US17149,0.514902778,"Pike County, Illinois"
0500000US17151,0.41952455,"Pope County, Illinois"
0500000US17153,0.466399745,"Pulaski County, Illinois"
0500000US17155,0.494452492,"Putnam County, Illinois"
0500000US17157,0.602490538,"Randolph County, Illinois"
0500000US17159,0.53349399,"Richland County, Illinois"
0500000US17161,0.661965028,"Rock Island County, Illinois"
0500000US17163,0.762739151,"St. Clair County, Illinois"
0500000US17165,0.55772017,"Saline County, Illinois"
0500000US17167,0.692972074,"Sangamon County, Illinois"
0500000US17169,0.467088692,"Schuyler County, Illinois"
0500000US17171,0.482795183,"Scott County, Illinois"
0500000US17173,0.534946984,"Shelby County, Illinois"
0500000US17175,0.453854826,"Stark County, Illinois"
0500000US17177,0.59735713,"Stephenson County, Illinois"
0500000US17179,0.644610476,"Tazewell County, Illinois"
0500000US17181,0.535570491,"Union County, Illinois"
0500000US17183,0.632547679,"Vermilion County, Illinois"
0500000US17185,0.513904213,"Wabash County, Illinois"
0500000US17187,0.492724542,"Warren County, Illinois"
0500000US17189,0.54429352,"Washington County, Illinois"
0500000US17191,0.519415462,"Wayne County, Illinois"
0500000US17193,0.510703958,"White County, Illinois"
0500000US17195,0.602808143,"Whiteside County, Illinois"
0500000US17197,0.808731373,"Will County, Illinois"
0500000US17199,0.629352587,"Williamson County, Illinois"
0500000US17201,0.742972917,"Winnebago County, Illinois"
0500000US17203,0.575877456,"Woodford County, Illinois"
0500000US18001,0.590468269,"Adams County, Indiana"
0500000US18003,0.730287793,"Allen County, Indiana"
0500000US18005,0.675904764,"Bartholomew County, Indiana"
0500000US18007,0.502189419,"Benton County, Indiana"
0500000US18009,0.562096827,"Blackford County, Indiana"
0500000US18011,0.663122587,"Boone County, Indiana"
0500000US18013,0.573079077,"Brown County, Indiana"
0500000US18015,0.567537252,"Carroll County, Indiana"
0500000US18017,0.611973532,"Cass County, Indiana"
0500000US18019,0.674560084,"Clark County, Indiana"
0500000US18021,0.598955404,"Clay County, Indiana"
0500000US18023,0.615573533,"Clinton County, Indiana"
0500000US18025,0.511402853,"Crawford County, Indiana"
0500000US18027,0.580472222,"Daviess County, Indiana"
0500000US18029,0.660206172,"Dearborn County, Indiana"
0500000US18031,0.599511215,"Decatur County, Indiana"
0500000US18033,0.590725409,"DeKalb County, Indiana"
0500000US18035,0.699379817,"Delaware County, Indiana"
0500000US18037,0.594577734,"Dubois County, Indiana"
0500000US18039,0.706000037,"Elkhart County, Indiana"
0500000US18041,0.60744682,"Fayette County, Indiana"
0500000US18043,0.676779047,"Floyd County, Indiana"
0500000US18045,0.559645931,"Fountain County, Indiana"
0500000US18047,0.591970596,"Franklin County, Indiana"
0500000US18049,0.56365952,"Fulton County, Indiana"
0500000US18051,0.55747302,"Gibson County, Indiana"
0500000US18053,0.659742873,"Grant County, Indiana"
0500000US18055,0.587822139,"Greene County, Indiana"
0500000US18057,0.77700399,"Hamilton County, Indiana"
0500000US18059,0.690103894,"Hancock County, Indiana"
0500000US18061,0.586621497,"Harrison County, Indiana"
0500000US18063,0.734941376,"Hendricks County, Indiana"
0500000US18065,0.643938803,"Henry County, Indiana"
0500000US18067,0.689011107,"Howard County, Indiana"
0500000US18069,0.60050326,"Huntington County, Indiana"
0500000US18071,0.616667968,"Jackson County, Indiana"
0500000US18073,0.592082967,"Jasper County, Indiana"
0500000US18075,0.567322775,"Jay County, Indiana"
0500000US18077,0.603901063,"Jefferson County, Indiana"
0500000US18079,0.598558203,"Jennings County, Indiana"
0500000US18081,0.736418553,"Johnson County, Indiana"
0500000US18083,0.579244091,"Knox County, Indiana"
0500000US18085,0.634733328,"Kosciusko County, Indiana"
0500000US18087,0.584057541,"LaGrange County, Indiana"
0500000US18089,0.804633944,"Lake County, Indiana"
0500000US18091,0.681552958,"LaPorte County, Indiana"
0500000US18093,0.621450659,"Lawrence County, Indiana"
0500000US18095,0.71283628,"Madison County, Indiana"
0500000US18097,0.869850521,"Marion County, Indiana"
0500000US18099,0.61293748,"Marshall County, Indiana"
0500000US18101,0.512968488,"Martin County, Indiana"
0500000US18103,0.613640389,"Miami County, Indiana"
0500000US18105,0.714637198,"Monroe County, Indiana"
0500000US18107,0.617820054,"Montgomery County, Indiana"
0500000US18109,0.677407345,"Morgan County, Indiana"
0500000US18111,0.540284086,"Newton County, Indiana"
0500000US18113,0.595690612,"Noble County, Indiana"
0500000US18115,0.548897196,"Ohio County, Indiana"
0500000US18117,0.555554273,"Orange County, Indiana"
0500000US18119,0.581346859,"Owen County, Indiana"
0500000US18121,0.56199803,"Parke County, Indiana"
0500000US18123,0.523310988,"Perry County, Indiana"
0500000US18125,0.517052585,"Pike County, Indiana"
0500000US18127,0.726256773,"Porter County, Indiana"
0500000US18129,0.546130809,"Posey County, Indiana"
0500000US18131,0.524448429,"Pulaski County, Indiana"
0500000US18133,0.620564748,"Putnam County, Indiana"
0500000US18135,0.580150641,"Randolph County, Indiana"
0500000US18137,0.598742046,"Ripley County, Indiana"
0500000US18139,0.573394412,"Rush County, Indiana"
0500000US18141,0.7348451,"St. Joseph County, Indiana"
0500000US18143,0.600360749,"Scott County, Indiana"
0500000US18145,0.644902867,"Shelby County, Indiana"
0500000US18147,0.518841622,"Spencer County, Indiana"
0500000US18149,0.581255302,"Starke County, Indiana"
0500000US18151,0.580437738,"Steuben County, Indiana"
0500000US18153,0.557528409,"Sullivan County, Indiana"
0500000US18155,0.549122867,"Switzerland County, Indiana"
0500000US18157,0.717289605,"Tippecanoe County, Indiana"
0500000US18159,0.580480428,"Tipton County, Indiana"
0500000US18161,0.534997505,"Union County, Indiana"
0500000US18163,0.696730123,"Vanderburgh County, Indiana"
0500000US18165,0.568166378,"Vermillion County, Indiana"
0500000US18167,0.685544035,"Vigo County, Indiana"
0500000US18169,0.597193735,"Wabash County, Indiana"
0500000US18171,0.50631645,"Warren County, Indiana"
0500000US18173,0.602101449,"Warrick County, Indiana"
0500000US18175,0.569459176,"Washington County, Indiana"
0500000US18177,0.657694756,"Wayne County, Indiana"
0500000US18179,0.577300763,"Wells County, Indiana"
0500000US18181,0.568857046,"White County, Indiana"
0500000US18183,0.587289636,"Whitley County, Indiana"
0500000US19001,0.439144465,"Adair County, Iowa"
0500000US19003,0.420407707,"Adams County, Iowa"
0500000US19005,0.479787484,"Allamakee County, Iowa"
0500000US19007,0.483349307,"Appanoose County, Iowa"
0500000US19009,0.422003111,"Audubon County, Iowa"
0500000US19011,0.477935959,"Benton County, Iowa"
0500000US19013,0.618479865,"Black Hawk County, Iowa"
0500000US19015,0.505336978,"Boone County, Iowa"
0500000US19017,0.52811222,"Bremer County, Iowa"
0500000US19019,0.491724978,"Buchanan County, Iowa"
0500000US19021,0.480776063,"Buena Vista County, Iowa"
0500000US19023,0.47836905,"Butler County, Iowa"
0500000US19025,0.426434992,"Calhoun County, Iowa"
0500000US19027,0.486782711,"Carroll County, Iowa"
0500000US19029,0.484110073,"Cass County, Iowa"
0500000US19031,0.487821114,"Cedar County, Iowa"
0500000US19033,0.581926469,"Cerro Gordo County, Iowa"
0500000US19035,0.43955791,"Cherokee County, Iowa"
0500000US19037,0.486463258,"Chickasaw County, Iowa"
0500000US19039,0.477022462,"Clarke County, Iowa"
0500000US19041,0.483077034,"Clay County, Iowa"
0500000US19043,0.477269665,"Clayton County, Iowa"
0500000US19045,0.576522978,"Clinton County, Iowa"
0500000US19047,0.454380112,"Crawford County, Iowa"
0500000US19049,0.581601702,"Dallas County, Iowa"
0500000US19051,0.443159165,"Davis County, Iowa"
0500000US19053,0.472947826,"Decatur County, Iowa"
0500000US19055,0.482182995,"Delaware County, Iowa"
0500000US19057,0.547738713,"Des Moines County, Iowa"
0500000US19059,0.506630992,"Dickinson County, Iowa"
0500000US19061,0.613751238,"Dubuque County, Iowa"
0500000US19063,0.478754235,"Emmet County, Iowa"
0500000US19065,0.495102618,"Fayette County, Iowa"
0500000US19067,0.500221254,"Floyd County, Iowa"
0500000US19069,0.466823768,"Franklin County, Iowa"
0500000US19071,0.458305985,"Fremont County, Iowa"
0500000US19073,0.42319196,"Greene County, Iowa"
0500000US19075,0.459789444,"Grundy County, Iowa"
0500000US19077,0.441375333,"Guthrie County, Iowa"
0500000US19079,0.481176674,"Hamilton County, Iowa"
0500000US19081,0.480284085,"Hancock County, Iowa"
0500000US19083,0.492039686,"Hardin County, Iowa"
0500000US19085,0.461767139,"Harrison County, Iowa"
0500000US19087,0.500218413,"Henry County, Iowa"
0500000US19089,0.480559407,"Howard County, Iowa"
0500000US19091,0.45413511,"Humboldt County, Iowa"
0500000US19093,0.394392819,"Ida County, Iowa"
0500000US19095,0.45925155,"Iowa County, Iowa"
0500000US19097,0.504123893,"Jackson County, Iowa"
0500000US19099,0.519414001,"Jasper County, Iowa"
0500000US19101,0.476075915,"Jefferson County, Iowa"
0500000US19103,0.615759382,"Johnson County, Iowa"
0500000US19105,0.491772636,"Jones County, Iowa"
0500000US19107,0.428725179,"Keokuk County, Iowa"
0500000US19109,0.473326096,"Kossuth County, Iowa"
0500000US19111,0.547308405,"Lee County, Iowa"
0500000US19113,0.635567067,"Linn County, Iowa"
0500000US19115,0.452587163,"Louisa County, Iowa"
0500000US19117,0.462556719,"Lucas County, Iowa"
0500000US19119,0.44805853,"Lyon County, Iowa"
0500000US19121,0.489643831,"Madison County, Iowa"
0500000US19123,0.493933919,"Mahaska County, Iowa"
0500000US19125,0.531416746,"Marion County, Iowa"
0500000US19127,0.52599636,"Marshall County, Iowa"
0500000US19129,0.498182289,"Mills County, Iowa"
0500000US19131,0.492145518,"Mitchell County, Iowa"
0500000US19133,0.411835558,"Monona County, Iowa"
0500000US19135,0.441132558,"Monroe County, Iowa"
0500000US19137,0.484888834,"Montgomery County, Iowa"
0500000US19139,0.556249334,"Muscatine County, Iowa"
0500000US19141,0.466830895,"O'Brien County, Iowa"
0500000US19143,0.430521214,"Osceola County, Iowa"
0500000US19145,0.512865709,"Page County, Iowa"
0500000US19147,0.451840162,"Palo Alto County, Iowa"
0500000US19149,0.475043224,"Plymouth County, Iowa"
0500000US19151,0.412544854,"Pocahontas County, Iowa"
0500000US19153,0.715287629,"Polk County, Iowa"
0500000US19155,0.596910647,"Pottawattamie County, Iowa"
0500000US19157,0.468070945,"Poweshiek County, Iowa"
0500000US19159,0.427948196,"Ringgold County, Iowa"
0500000US19161,0.423038686,"Sac County, Iowa"
0500000US19163,0.665256579,"Scott County, Iowa"
0500000US19165,0.448296471,"Shelby County, Iowa"
0500000US19167,0.507239817,"Sioux County, Iowa"
0500000US19169,0.595147639,"Story County, Iowa"
0500000US19171,0.453416076,"Tama County, Iowa"
0500000US19173,0.453153943,"Taylor County, Iowa"
0500000US19175,0.486212143,"Union County, Iowa"
0500000US19177,0.425490672,"Van Buren County, Iowa"
0500000US19179,0.53783124,"Wapello County, Iowa"
0500000US19181,0.563446057,"Warren County, Iowa"
0500000US19183,0.480144976,"Washington County, Iowa"
0500000US19185,0.441003981,"Wayne County, Iowa"
0500000US19187,0.526737865,"Webster County, Iowa"
0500000US19189,0.498440179,"Winnebago County, Iowa"
0500000US19191,0.515172663,"Winneshiek County, Iowa"
0500000US19193,0.563315048,"Woodbury County, Iowa"
0500000US19195,0.476991011,"Worth County, Iowa"
0500000US19197,0.47720714,"Wright County, Iowa"
0500000US20001,0.516885589,"Allen County, Kansas"
0500000US20003,0.489942843,"Anderson County, Kansas"
0500000US20005,0.563669044,"Atchison County, Kansas"
0500000US20007,0.336923348,"Barber County, Kansas"
0500000US20009,0.481230285,"Barton County, Kansas"
0500000US20011,0.523157328,"Bourbon County, Kansas"
0500000US20013,0.497704132,"Brown County, Kansas"
0500000US20015,0.560783313,"Butler County, Kansas"
0500000US20017,0.380566436,"Chase County, Kansas"
0500000US20019,0.3716329,"Chautauqua County, Kansas"
0500000US20021,0.525309198,"Cherokee County, Kansas"
0500000US20023,0.34466821,"Cheyenne County, Kansas"
0500000US20025,0.248158885,"Clark County, Kansas"
0500000US20027,0.452824732,"Clay County, Kansas"
0500000US20029,0.436278358,"Cloud County, Kansas"
0500000US20031,0.483758055,"Coffey County, Kansas"
0500000US20033,0.260615452,"Comanche County, Kansas"
0500000US20035,0.508757365,"Cowley County, Kansas"
0500000US20037,0.579358312,"Crawford County, Kansas"
0500000US20039,0.322714912,"Decatur County, Kansas"
0500000US20041,0.505316725,"Dickinson County, Kansas"
0500000US20043,0.507382582,"Doniphan County, Kansas"
0500000US20045,0.698100669,"Douglas County, Kansas"
0500000US20047,0.314837343,"Edwards County, Kansas"
0500000US20049,0.365934629,"Elk County, Kansas"
0500000US20051,0.474830965,"Ellis County, Kansas"
0500000US20053,0.403112445,"Ellsworth County, Kansas"
0500000US20055,0.449136662,"Finney County, Kansas"
0500000US20057,0.449128996,"Ford County, Kansas"
0500000US20059,0.583786874,"Franklin County, Kansas"
0500000US20061,0.580943136,"Geary County, Kansas"
0500000US20063,0.297084459,"Gove County, Kansas"
0500000US20065,0.291741592,"Graham County, Kansas"
0500000US20067,0.380311289,"Grant County, Kansas"
0500000US20069,0.321623882,"Gray County, Kansas"
0500000US20071,0.277408562,"Greeley County, Kansas"
0500000US20073,0.419681765,"Greenwood County, Kansas"
0500000US20075,0.310972253,"Hamilton County, Kansas"
0500000US20077,0.376708297,"Harper County, Kansas"
0500000US20079,0.543305364,"Harvey County, Kansas"
0500000US20081,0.306174646,"Haskell County, Kansas"
0500000US20083,0.261350966,"Hodgeman County, Kansas"
0500000US20085,0.515706917,"Jackson County, Kansas"
0500000US20087,0.561265928,"Jefferson County, Kansas"
0500000US20089,0.330407808,"Jewell County, Kansas"
0500000US20091,0.821286219,"Johnson County, Kansas"
0500000US20093,0.329669098,"Kearny County, Kansas"
0500000US20095,0.397632219,"Kingman County, Kansas"
0500000US20097,0.295831608,"Kiowa County, Kansas"
0500000US20099,0.515986072,"Labette County, Kansas"
0500000US20101,0.261952078,"Lane County, Kansas"
0500000US20103,0.677308639,"Leavenworth County, Kansas"
0500000US20105,0.352290935,"Lincoln County, Kansas"
0500000US20107,0.505192855,"Linn County, Kansas"
0500000US20109,0.310576637,"Logan County, Kansas"
0500000US20111,0.563906817,"Lyon County, Kansas"
0500000US20113,0.513292918,"McPherson County, Kansas"
0500000US20115,0.46565698,"Marion County, Kansas"
0500000US20117,0.457528136,"Marshall County, Kansas"
0500000US20119,0.294982907,"Meade County, Kansas"
0500000US20121,0.604701069,"Miami County, Kansas"
0500000US20123,0.400926296,"Mitchell County, Kansas"
0500000US20125,0.547561508,"Montgomery County, Kansas"
0500000US20127,0.438068325,"Morris County, Kansas"
0500000US20129,0.297832421,"Morton County, Kansas"
0500000US20131,0.482184829,"Nemaha County, Kansas"
0500000US20133,0.514300704,"Neosho County, Kansas"
0500000US20135,0.281780866,"Ness County, Kansas"
0500000US20137,0.342448115,"Norton County, Kansas"
0500000US20139,0.531206383,"Osage County, Kansas"
0500000US20141,0.334450472,"Osborne County, Kansas"
0500000US20143,0.414475177,"Ottawa County, Kansas"
0500000US20145,0.376560204,"Pawnee County, Kansas"
0500000US20147,0.348572195,"Phillips County, Kansas"
0500000US20149,0.531458052,"Pottawatomie County, Kansas"
0500000US20151,0.402942317,"Pratt County, Kansas"
0500000US20153,0.321111335,"Rawlins County, Kansas"
0500000US20155,0.545686192,"Reno County, Kansas"
0500000US20157,0.388505065,"Republic County, Kansas"
0500000US20159,0.430140264,"Rice County, Kansas"
0500000US20161,0.619465455,"Riley County, Kansas"
0500000US20163,0.341740038,"Rooks County, Kansas"
0500000US20165,0.326267041,"Rush County, Kansas"
0500000US20167,0.389287105,"Russell County, Kansas"
0500000US20169,0.572036775,"Saline County, Kansas"
0500000US20171,0.344284943,"Scott County, Kansas"
0500000US20173,0.706979859,"Sedgwick County, Kansas"
0500000US20175,0.423722334,"Seward County, Kansas"
0500000US20177,0.71599214,"Shawnee County, Kansas"
0500000US20179,0.306562953,"Sheridan County, Kansas"
0500000US20181,0.394081133,"Sherman County, Kansas"
0500000US20183,0.333047199,"Smith County, Kansas"
0500000US20185,0.349019107,"Stafford County, Kansas"
0500000US20187,0.297108351,"Stanton County, Kansas"
0500000US20189,0.33762213,"Stevens County, Kansas"
0500000US20191,0.47629792,"Sumner County, Kansas"
0500000US20193,0.395427584,"Thomas County, Kansas"
0500000US20195,0.302291149,"Trego County, Kansas"
0500000US20197,0.461389071,"Wabaunsee County, Kansas"
0500000US20199,0.28557492,"Wallace County, Kansas"
0500000US20201,0.402679404,"Washington County, Kansas"
0500000US20203,0.310846834,"Wichita County, Kansas"
0500000US20205,0.467630389,"Wilson County, Kansas"
0500000US20207,0.411487312,"Woodson County, Kansas"
0500000US20209,0.775037917,"Wyandotte County, Kansas"
0500000US21001,0.510827445,"Adair County, Kentucky"
0500000US21003,0.503550405,"Allen County, Kentucky"
0500000US21005,0.579087868,"Anderson County, Kentucky"
0500000US21007,0.47711515,"Ballard County, Kentucky"
0500000US21009,0.557575559,"Barren County, Kentucky"
0500000US21011,0.51693081,"Bath County, Kentucky"
0500000US21013,0.535484824,"Bell County, Kentucky"
0500000US21015,0.736442465,"Boone County, Kentucky"
0500000US21017,0.573027721,"Bourbon County, Kentucky"
0500000US21019,0.636661984,"Boyd County, Kentucky"
0500000US21021,0.595024856,"Boyle County, Kentucky"
0500000US21023,0.543498862,"Bracken County, Kentucky"
0500000US21025,0.492834532,"Breathitt County, Kentucky"
0500000US21027,0.514515098,"Breckinridge County, Kentucky"
0500000US21029,0.647168846,"Bullitt County, Kentucky"
0500000US21031,0.472266828,"Butler County, Kentucky"
0500000US21033,0.473569241,"Caldwell County, Kentucky"
0500000US21035,0.544075795,"Calloway County, Kentucky"
0500000US21037,0.736023823,"Campbell County, Kentucky"
0500000US21039,0.449959652,"Carlisle County, Kentucky"
0500000US21041,0.570361827,"Carroll County, Kentucky"
0500000US21043,0.566168585,"Carter County, Kentucky"
0500000US21045,0.513605442,"Casey County, Kentucky"
0500000US21047,0.556574288,"Christian County, Kentucky"
0500000US21049,0.611281558,"Clark County, Kentucky"
0500000US21051,0.519644457,"Clay County, Kentucky"
0500000US21053,0.482084553,"Clinton County, Kentucky"
0500000US21055,0.465712103,"Crittenden County, Kentucky"
0500000US21057,0.433242031,"Cumberland County, Kentucky"
0500000US21059,0.610876558,"Daviess County, Kentucky"
0500000US21061,0.482213048,"Edmonson County, Kentucky"
0500000US21063,0.493792468,"Elliott County, Kentucky"
0500000US21065,0.536993391,"Estill County, Kentucky"
0500000US21067,0.763378884,"Fayette County, Kentucky"
0500000US21069,0.546344124,"Fleming County, Kentucky"
0500000US21071,0.555399022,"Floyd County, Kentucky"
0500000US21073,0.649334657,"Franklin County, Kentucky"
0500000US21075,0.458088977,"Fulton County, Kentucky"
0500000US21077,0.569756256,"Gallatin County, Kentucky"
0500000US21079,0.552079669,"Garrard County, Kentucky"
0500000US21081,0.615254827,"Grant County, Kentucky"
0500000US21083,0.543650088,"Graves County, Kentucky"
0500000US21085,0.531143392,"Grayson County, Kentucky"
0500000US21087,0.48783338,"Green County, Kentucky"
0500000US21089,0.597861894,"Greenup County, Kentucky"
0500000US21091,0.482832701,"Hancock County, Kentucky"
0500000US21093,0.636795925,"Hardin County, Kentucky"
0500000US21095,0.513679162,"Harlan County, Kentucky"
0500000US21097,0.580895137,"Harrison County, Kentucky"
0500000US21099,0.51394034,"Hart County, Kentucky"
0500000US21101,0.574218446,"Henderson County, Kentucky"
0500000US21103,0.560408745,"Henry County, Kentucky"
0500000US21105,0.433671158,"Hickman County, Kentucky"
0500000US21107,0.55014777,"Hopkins County, Kentucky"
0500000US21109,0.510754862,"Jackson County, Kentucky"
0500000US21111,0.810975237,"Jefferson County, Kentucky"
0500000US21113,0.645230015,"Jessamine County, Kentucky"
0500000US21115,0.542759914,"Johnson County, Kentucky"
0500000US21117,0.773706227,"Kenton County, Kentucky"
0500000US21119,0.493869565,"Knott County, Kentucky"
0500000US21121,0.551711527,"Knox County, Kentucky"
0500000US21123,0.518674837,"Larue County, Kentucky"
0500000US21125,0.601457735,"Laurel County, Kentucky"
0500000US21127,0.511122302,"Lawrence County, Kentucky"
0500000US21129,0.487743172,"Lee County, Kentucky"
0500000US21131,0.465195613,"Leslie County, Kentucky"
0500000US21133,0.515349731,"Letcher County, Kentucky"
0500000US21135,0.526965866,"Lewis County, Kentucky"
0500000US21137,0.56059635,"Lincoln County, Kentucky"
0500000US21139,0.463354191,"Livingston County, Kentucky"
0500000US21141,0.503141409,"Logan County, Kentucky"
0500000US21143,0.462035691,"Lyon County, Kentucky"
0500000US21145,0.620050936,"McCracken County, Kentucky"
0500000US21147,0.505100056,"McCreary County, Kentucky"
0500000US21149,0.462020417,"McLean County, Kentucky"
0500000US21151,0.645682019,"Madison County, Kentucky"
0500000US21153,0.50046061,"Magoffin County, Kentucky"
0500000US21155,0.538367934,"Marion County, Kentucky"
0500000US21157,0.55071598,"Marshall County, Kentucky"
0500000US21159,0.505687614,"Martin County, Kentucky"
0500000US21161,0.580758304,"Mason County, Kentucky"
0500000US21163,0.568846709,"Meade County, Kentucky"
0500000US21165,0.478919253,"Menifee County, Kentucky"
0500000US21167,0.567346479,"Mercer County, Kentucky"
0500000US21169,0.465904253,"Metcalfe County, Kentucky"
0500000US21171,0.461814726,"Monroe County, Kentucky"
0500000US21173,0.591255824,"Montgomery County, Kentucky"
0500000US21175,0.518544423,"Morgan County, Kentucky"
0500000US21177,0.522275439,"Muhlenberg County, Kentucky"
0500000US21179,0.593855779,"Nelson County, Kentucky"
0500000US21181,0.512317171,"Nicholas County, Kentucky"
0500000US21183,0.503471592,"Ohio County, Kentucky"
0500000US21185,0.666564002,"Oldham County, Kentucky"
0500000US21187,0.539289254,"Owen County, Kentucky"
0500000US21189,0.447803305,"Owsley County, Kentucky"
0500000US21191,0.57863583,"Pendleton County, Kentucky"
0500000US21193,0.543571016,"Perry County, Kentucky"
0500000US21195,0.557334587,"Pike County, Kentucky"
0500000US21197,0.538186881,"Powell County, Kentucky"
0500000US21199,0.592176161,"Pulaski County, Kentucky"
0500000US21201,0.466711152,"Robertson County, Kentucky"
0500000US21203,0.535888745,"Rockcastle County, Kentucky"
0500000US21205,0.575932168,"Rowan County, Kentucky"
0500000US21207,0.519064821,"Russell County, Kentucky"
0500000US21209,0.642443581,"Scott County, Kentucky"
0500000US21211,0.613951406,"Shelby County, Kentucky"
0500000US21213,0.499929141,"Simpson County, Kentucky"
0500000US21215,0.567482077,"Spencer County, Kentucky"
0500000US21217,0.55290435,"Taylor County, Kentucky"
0500000US21219,0.448560977,"Todd County, Kentucky"
0500000US21221,0.467436021,"Trigg County, Kentucky"
0500000US21223,0.541606,"Trimble County, Kentucky"
0500000US21225,0.510412641,"Union County, Kentucky"
0500000US21227,0.613960538,"Warren County, Kentucky"
0500000US21229,0.512742873,"Washington County, Kentucky"
